converted from bop software 

        16000 atoms
            3 atom types
-32.500000 32.500000 xlo xhi
-32.500000 32.500000 ylo yhi
-32.500000 32.500000 zlo zhi

Atoms

474 2 -30.87500000 4.87500000 21.12500000
475 2 -32.50000000 3.25000000 22.75000000
476 2 -30.87500000 4.87500000 24.37500000
477 2 -32.50000000 3.25000000 26.00000000
478 1 -30.87500000 4.87500000 27.62500000
479 1 -32.50000000 3.25000000 29.25000000
480 1 -30.87500000 4.87500000 30.87500000
481 1 -32.50000000 6.50000000 -32.50000000
482 2 -30.87500000 8.12500000 -30.87500000
483 1 -32.50000000 6.50000000 -29.25000000
484 3 -30.87500000 8.12500000 -27.62500000
485 1 -32.50000000 6.50000000 -26.00000000
486 1 -30.87500000 8.12500000 -24.37500000
487 1 -32.50000000 6.50000000 -22.75000000
488 1 -30.87500000 8.12500000 -21.12500000
489 2 -32.50000000 6.50000000 -19.50000000
490 1 -30.87500000 8.12500000 -17.87500000
491 1 -32.50000000 6.50000000 -16.25000000
492 2 -30.87500000 8.12500000 -14.62500000
493 1 -32.50000000 6.50000000 -13.00000000
494 2 -30.87500000 8.12500000 -11.37500000
495 2 -32.50000000 6.50000000 -9.75000000
496 3 -30.87500000 8.12500000 -8.12500000
497 1 -32.50000000 6.50000000 -6.50000000
498 2 -30.87500000 8.12500000 -4.87500000
499 2 -32.50000000 6.50000000 -3.25000000
500 1 -30.87500000 8.12500000 -1.62500000
501 2 -32.50000000 6.50000000 0.00000000
502 2 -30.87500000 8.12500000 1.62500000
503 2 -32.50000000 6.50000000 3.25000000
504 2 -30.87500000 8.12500000 4.87500000
505 2 -32.50000000 6.50000000 6.50000000
506 2 -30.87500000 8.12500000 8.12500000
507 2 -32.50000000 6.50000000 9.75000000
508 3 -30.87500000 8.12500000 11.37500000
509 2 -32.50000000 6.50000000 13.00000000
510 2 -30.87500000 8.12500000 14.62500000
511 1 -32.50000000 6.50000000 16.25000000
512 2 -30.87500000 8.12500000 17.87500000
513 2 -32.50000000 6.50000000 19.50000000
514 2 -30.87500000 8.12500000 21.12500000
515 2 -32.50000000 6.50000000 22.75000000
516 2 -30.87500000 8.12500000 24.37500000
517 2 -32.50000000 6.50000000 26.00000000
518 1 -30.87500000 8.12500000 27.62500000
519 3 -32.50000000 6.50000000 29.25000000
520 2 -30.87500000 8.12500000 30.87500000
521 1 -32.50000000 9.75000000 -32.50000000
522 2 -30.87500000 11.37500000 -30.87500000
523 2 -32.50000000 9.75000000 -29.25000000
524 2 -30.87500000 11.37500000 -27.62500000
525 1 -32.50000000 9.75000000 -26.00000000
526 1 -30.87500000 11.37500000 -24.37500000
527 2 -32.50000000 9.75000000 -22.75000000
528 1 -30.87500000 11.37500000 -21.12500000
529 2 -32.50000000 9.75000000 -19.50000000
530 2 -30.87500000 11.37500000 -17.87500000
531 2 -32.50000000 9.75000000 -16.25000000
532 2 -30.87500000 11.37500000 -14.62500000
533 2 -32.50000000 9.75000000 -13.00000000
534 2 -30.87500000 11.37500000 -11.37500000
535 2 -32.50000000 9.75000000 -9.75000000
536 2 -30.87500000 11.37500000 -8.12500000
537 2 -32.50000000 9.75000000 -6.50000000
538 3 -30.87500000 11.37500000 -4.87500000
539 2 -32.50000000 9.75000000 -3.25000000
540 1 -30.87500000 11.37500000 -1.62500000
541 1 -32.50000000 9.75000000 0.00000000
542 3 -30.87500000 11.37500000 1.62500000
543 1 -32.50000000 9.75000000 3.25000000
544 1 -30.87500000 11.37500000 4.87500000
545 2 -32.50000000 9.75000000 6.50000000
546 3 -30.87500000 11.37500000 8.12500000
547 2 -32.50000000 9.75000000 9.75000000
548 1 -30.87500000 11.37500000 11.37500000
549 2 -32.50000000 9.75000000 13.00000000
550 2 -30.87500000 11.37500000 14.62500000
551 2 -32.50000000 9.75000000 16.25000000
552 2 -30.87500000 11.37500000 17.87500000
553 2 -32.50000000 9.75000000 19.50000000
554 2 -30.87500000 11.37500000 21.12500000
555 2 -32.50000000 9.75000000 22.75000000
556 3 -30.87500000 11.37500000 24.37500000
557 3 -32.50000000 9.75000000 26.00000000
